日期,冬瓜,南瓜,土豆,大白菜,大葱,大蒜,富士苹果,巨峰葡萄,平菇,油菜,洋白菜,活草鱼,活鲤鱼,活鲫鱼,牛肉,猪肉(白条猪),生姜,生菜,白条鸡,白萝卜,白鲢活鱼,羊肉,胡萝卜,花鲢活鱼,芹菜,茄子,莲藕,莴笋,菜花,菠菜,菠萝,西瓜,西红柿,西葫芦,豆角,青椒,韭菜,香菇,香蕉,鸡蛋,鸭梨,黄瓜
2024-01-26,1.9,2.47,2.2,1.02,2.83,10.7,8.0,,5.87,3.43,,13.87,12.2,17.33,62.33,18.0,9.8,4.73,16.5,1.33,7.53,59.33,1.73,14.0,2.2,,6.27,3.1,3.07,4.4,,4.85,5.73,3.1,7.1,5.53,5.3,12.33,4.7,9.4,,4.15
2024-01-27,1.9,2.47,2.2,1.02,2.83,10.7,8.0,,6.0,3.5,,13.87,12.2,17.33,62.33,18.0,9.8,4.73,16.5,1.33,7.53,59.33,1.73,14.0,2.27,,6.27,3.1,3.13,4.5,,4.85,5.73,3.1,7.1,5.87,5.3,12.33,4.7,9.4,,4.25
2024-01-28,1.9,2.47,2.2,1.02,2.77,11.03,8.0,,7.0,3.5,,13.87,12.2,17.33,61.67,18.0,10.0,4.73,16.5,1.33,7.53,60.0,1.73,14.0,2.27,,6.27,3.1,3.13,4.7,,4.85,5.8,3.1,7.2,6.73,5.37,12.33,4.7,9.33,,4.65
2024-01-29,1.9,2.47,2.2,1.02,2.9,11.03,8.0,,7.0,3.5,,13.87,12.2,17.33,61.67,18.0,10.0,4.73,16.5,1.33,7.53,60.0,1.73,14.0,2.33,,6.27,3.1,3.13,5.6,,4.85,5.73,3.17,7.2,7.47,5.23,12.33,4.7,9.33,,5.1
2024-01-30,1.9,1.93,2.2,0.95,3.43,11.03,8.0,,7.0,3.43,,13.87,12.2,17.33,61.67,18.0,10.33,5.07,16.5,1.2,7.53,60.67,1.73,14.0,2.67,,6.33,3.3,3.27,6.5,,4.85,5.5,4.03,7.5,7.67,5.43,12.33,4.7,9.47,,5.6
2024-01-31,2.2,2.2,2.4,1.0,3.2,12.0,8.0,,7.5,3.7,,13.3,11.8,17.0,61.0,18.0,10.5,6.0,17.5,1.4,7.3,61.0,1.8,14.0,2.5,,6.6,3.3,3.5,6.0,,5.0,5.4,4.1,6.8,8.2,6.1,13.0,5.0,8.9,,4.2
2024-02-01,2.3,2.2,2.4,1.2,5.0,12.0,8.0,,7.0,3.7,,13.3,11.8,17.0,61.0,18.0,10.5,6.5,17.5,1.4,7.3,61.0,2.0,14.0,3.6,,6.6,3.5,3.7,6.6,,5.0,5.8,4.8,8.6,8.3,6.1,14.0,4.0,8.9,,6.2
2024-02-02,2.3,2.2,2.4,1.2,5.0,12.0,8.0,,7.0,3.7,,13.3,11.8,17.0,61.0,18.0,10.5,6.5,17.5,1.4,7.3,61.0,2.0,14.0,3.8,,6.6,3.5,3.7,6.6,,5.0,7.1,5.1,11.0,8.8,6.7,14.0,4.0,8.9,,10.0
2024-02-03,2.3,2.5,2.3,1.3,5.2,12.5,8.0,,7.5,3.7,,13.3,11.8,17.0,61.0,18.0,10.5,7.5,17.5,1.6,7.3,61.0,2.3,14.0,3.8,,6.6,3.7,4.0,7.0,,5.0,7.6,6.1,11.0,8.6,7.5,15.0,4.0,8.9,,10.0
2024-02-04,2.3,2.5,2.3,1.3,5.4,12.5,8.0,,7.5,5.0,,13.3,11.8,17.0,61.0,18.0,10.5,7.5,17.5,1.6,7.3,61.0,2.3,14.0,3.8,,6.6,3.7,4.0,7.0,,5.0,7.6,6.1,11.0,8.6,7.5,15.0,4.0,8.9,,10.0
2024-02-05,1.9,2.17,2.2,1.18,5.03,11.03,8.0,,6.93,3.17,,13.87,12.2,17.33,61.67,18.0,10.33,5.73,16.5,1.33,7.53,60.67,1.73,14.0,3.67,,6.6,3.5,3.13,7.8,,6.0,6.97,5.17,11.3,7.67,6.83,14.0,4.0,9.33,,8.8
2024-02-06,2.1,2.17,2.2,1.18,4.8,11.17,8.0,,6.83,3.13,,14.2,12.87,17.33,60.33,18.0,10.33,5.6,16.5,1.3,7.7,61.67,1.77,14.0,3.67,,6.6,3.5,3.0,7.5,,6.0,6.83,5.13,11.3,7.53,6.83,14.0,4.0,9.13,,8.5
2024-02-07,2.17,2.17,2.2,1.12,4.4,11.17,8.2,,6.83,3.47,,14.87,13.87,18.0,60.33,18.0,10.33,4.57,16.5,1.3,8.37,61.67,2.1,14.0,3.73,,6.6,3.3,2.87,7.5,,6.0,6.77,4.57,10.9,7.53,6.63,14.0,4.1,9.13,,8.15
2024-02-08,2.17,2.17,2.2,1.12,4.27,11.17,8.2,,6.83,3.6,,14.87,13.87,18.0,60.33,18.0,10.33,4.67,16.5,1.3,8.37,61.67,2.1,14.0,4.0,,6.6,3.3,2.87,7.7,,6.0,6.77,4.77,10.9,7.53,7.37,14.0,4.1,9.13,,8.15
2024-02-09,2.17,2.17,2.13,1.12,4.2,11.5,8.2,,6.5,3.67,,14.87,13.87,18.0,60.33,18.0,10.33,4.67,16.5,1.43,8.37,61.67,2.1,14.0,4.33,,6.6,3.3,2.87,7.7,,6.0,6.77,4.77,10.9,7.53,7.5,14.0,4.1,9.13,,8.15
2024-02-10,2.17,2.17,2.13,1.12,4.2,11.5,8.2,,6.5,3.67,,14.87,13.87,18.0,60.33,18.0,10.33,4.67,16.5,1.43,8.37,61.67,2.1,14.0,4.33,,6.6,3.3,2.87,7.7,,6.0,6.77,4.77,10.9,7.53,7.5,14.0,4.1,9.13,,8.15
2024-02-11,2.3,2.5,2.5,1.2,4.5,12.5,8.4,,7.0,3.7,,14.3,13.3,18.0,61.0,18.0,10.5,5.0,17.5,1.6,8.3,61.0,2.3,14.0,5.0,,7.0,3.5,3.5,8.0,,5.0,7.0,4.9,10.0,7.7,10.0,15.5,4.2,8.9,,9.0
2024-02-12,2.3,2.5,2.5,1.2,4.5,12.5,8.4,,7.0,3.7,,14.3,13.3,18.0,61.0,18.0,10.5,5.0,17.5,1.6,8.3,61.0,2.3,14.0,5.0,,7.0,3.5,3.5,8.0,,5.0,7.0,4.9,10.0,7.7,10.0,15.5,4.2,8.9,,9.0
2024-02-13,2.3,2.5,2.4,1.3,4.4,12.0,8.4,,7.0,3.2,,14.3,13.3,18.0,61.0,18.0,10.5,5.0,17.5,1.6,8.3,61.0,2.3,14.0,5.0,,7.0,3.3,3.3,8.0,,5.0,6.8,5.1,10.0,7.2,8.3,15.5,4.2,8.9,,9.0
2024-02-14,2.3,2.5,2.4,1.3,4.2,12.5,8.4,,7.0,3.4,,14.3,13.3,18.0,61.0,18.0,9.5,5.0,17.5,1.6,8.3,61.0,2.5,14.0,5.1,,7.0,3.3,3.3,7.2,,5.0,5.4,3.6,10.0,6.0,7.8,15.5,4.2,8.9,,4.0
2024-02-15,2.3,2.5,2.4,1.3,4.2,12.5,8.4,,7.0,3.4,,14.3,13.3,18.0,61.0,18.0,9.5,5.0,17.5,1.6,8.3,61.0,2.5,14.0,5.1,,7.0,3.3,3.3,7.2,,5.0,5.4,3.6,10.0,6.0,7.8,15.5,4.2,8.9,,4.0
2024-02-16,2.1,2.17,2.2,1.2,3.87,11.5,8.2,,6.17,3.0,,14.87,13.87,18.0,60.33,18.0,9.67,3.67,16.5,1.3,8.37,61.67,2.23,14.0,4.33,,7.4,3.2,2.73,7.0,,6.0,5.2,2.83,9.75,6.4,5.83,14.0,4.1,9.13,,4.1
2024-02-17,2.2,2.5,2.4,1.2,4.0,12.5,8.4,,6.5,2.9,,14.3,13.3,18.0,61.0,18.0,9.5,4.0,17.5,1.4,8.3,61.0,2.5,14.0,4.6,,7.5,3.2,3.1,7.0,,5.0,5.1,2.9,10.0,6.0,6.5,15.5,4.2,8.9,,4.0
2024-02-18,2.23,2.17,1.87,1.4,5.13,10.83,8.2,,5.0,3.4,,14.67,14.0,18.0,60.33,21.0,9.33,3.6,16.17,1.43,7.87,61.33,2.3,14.0,4.0,,7.73,3.3,2.33,9.0,,6.35,5.27,3.27,10.0,6.07,5.77,13.33,4.4,8.87,,3.35
2024-02-19,2.23,2.17,2.2,1.17,3.47,11.5,8.2,,5.0,2.87,,14.67,14.0,18.0,60.33,21.0,9.67,3.5,16.17,1.43,7.87,61.33,2.23,14.0,3.6,,7.73,3.3,2.33,6.8,,6.35,4.4,2.27,10.0,6.07,4.23,13.33,4.4,8.87,,3.85
2024-02-20,2.23,2.17,2.2,1.23,3.47,11.67,8.2,,5.67,2.53,,14.67,14.0,18.0,60.33,21.0,9.67,4.17,16.17,1.43,7.87,61.33,2.1,14.0,3.6,,7.67,3.3,2.33,6.8,,6.35,4.27,2.27,10.0,6.0,4.53,12.67,4.4,8.8,,3.9
2024-02-21,2.23,2.17,2.2,1.3,3.47,11.67,8.2,,5.67,2.5,,14.67,14.0,18.0,60.33,21.0,9.67,4.17,16.17,1.43,7.87,61.33,2.1,14.0,3.67,,7.6,3.3,2.4,7.0,,6.35,4.27,2.07,10.75,6.0,4.7,12.67,4.4,8.8,,3.5
2024-02-22,2.23,2.17,2.2,1.37,3.67,11.67,7.95,,6.27,2.5,,14.33,13.67,17.33,60.33,21.0,9.67,4.53,16.17,1.3,7.53,61.33,2.03,14.0,3.8,,7.6,3.3,2.53,7.5,,6.35,4.27,2.23,11.5,6.0,4.7,12.67,4.4,8.93,,3.5
2024-02-23,2.3,2.23,2.2,1.53,3.67,11.67,7.95,,7.1,2.47,,14.33,13.67,17.33,59.0,21.0,9.67,4.4,16.17,1.37,7.53,62.0,2.03,14.0,3.8,,7.27,3.3,2.4,7.3,,6.35,4.33,2.3,12.5,6.0,4.7,12.67,4.4,8.93,,3.75
2024-02-24,2.4,2.5,2.4,1.5,3.8,12.5,8.6,,8.5,2.4,,14.0,13.0,17.0,58.5,21.0,9.5,5.3,17.0,1.7,7.3,62.0,2.5,14.0,3.8,,7.5,3.3,2.6,6.6,,6.0,5.0,2.1,12.0,5.4,5.8,13.5,4.8,9.2,,4.0
2024-02-25,2.3,2.23,2.2,1.43,3.27,11.67,8.05,,7.83,2.6,,14.33,13.67,17.33,58.67,21.0,9.67,4.4,16.17,1.5,7.53,62.0,2.23,14.0,3.93,,7.27,3.3,2.4,6.6,,6.85,4.07,2.37,12.25,5.67,4.97,12.67,4.7,8.93,,4.6
2024-02-26,2.3,2.23,2.2,1.4,3.2,11.67,8.05,,8.5,2.87,,14.33,13.67,17.33,58.67,21.0,9.67,4.47,16.17,1.5,7.53,62.0,2.1,14.0,4.07,,7.27,3.0,2.4,6.1,,6.85,3.93,3.17,11.75,5.33,5.17,12.67,4.7,8.93,,5.05
2024-02-27,2.27,2.23,2.13,1.4,3.2,11.67,7.8,,8.5,2.87,,14.33,13.67,17.33,58.67,21.0,9.67,4.47,16.17,1.5,7.53,62.0,2.1,14.0,4.07,,7.27,3.0,2.4,5.7,,6.85,3.77,3.1,11.35,5.4,4.83,12.67,4.7,8.93,,5.25
2024-02-28,2.27,2.1,2.13,1.4,3.13,11.67,7.8,,8.37,2.8,,14.33,13.67,17.33,58.67,21.0,9.33,4.13,16.17,1.5,7.53,62.0,2.03,14.0,4.07,,7.27,3.0,2.27,5.7,,6.85,3.5,3.57,11.1,5.4,4.7,12.67,4.7,8.93,,5.25
2024-02-29,2.27,2.1,2.13,1.43,3.13,11.67,7.8,,8.17,2.77,,14.33,13.67,17.33,58.67,21.0,9.33,3.93,16.17,1.5,7.53,62.0,1.97,14.0,4.13,,7.27,3.0,2.27,5.2,3.4,6.85,3.5,3.57,11.1,5.4,4.57,12.67,4.7,8.93,,5.25
2024-03-01,2.07,2.23,2.2,1.43,3.13,11.67,7.8,,7.17,2.77,,14.33,13.67,17.33,58.33,21.0,9.67,4.27,16.17,1.5,7.53,62.0,1.97,14.0,4.13,,6.93,3.0,2.13,5.2,3.4,6.85,3.5,4.1,11.0,5.2,4.17,12.67,4.7,8.93,,5.25
2024-03-02,1.9,2.5,2.4,1.45,3.2,12.5,8.6,,7.0,2.7,,13.8,12.8,17.0,60.0,18.0,9.5,5.5,17.5,1.6,7.8,61.0,2.1,14.0,4.2,,7.0,3.0,2.7,5.0,,6.0,3.7,4.4,11.0,5.0,4.7,13.5,4.8,9.1,,5.0
2024-03-03,1.8,2.23,2.13,1.47,3.03,11.67,7.8,,5.83,2.77,,14.2,13.53,17.33,59.67,18.0,9.33,4.07,16.5,1.43,7.87,61.33,1.97,14.0,4.13,,6.93,3.0,2.4,4.7,3.4,6.85,3.43,3.9,11.0,4.73,4.03,12.67,4.7,8.87,,5.4
2024-03-04,1.93,2.23,2.13,1.47,3.0,11.67,7.7,,6.5,2.77,,14.33,13.0,17.33,58.0,21.0,9.33,3.9,16.17,1.5,7.53,61.33,1.97,14.0,4.13,,6.77,3.0,2.0,4.7,3.4,6.85,3.43,3.97,11.0,4.8,4.13,12.67,4.7,8.93,,5.55
2024-03-05,1.93,2.1,2.13,1.53,3.0,11.67,7.7,,6.5,2.77,,14.33,13.0,17.33,58.0,21.0,9.33,3.97,16.17,1.5,7.53,60.67,1.97,14.0,4.0,,6.63,2.8,2.0,4.7,3.4,6.85,3.77,3.83,11.0,4.6,4.13,12.67,4.7,8.87,,5.15
2024-03-06,1.9,2.3,2.3,1.6,3.0,12.5,8.6,,7.0,2.7,,14.0,13.0,17.0,58.0,21.0,9.0,4.8,17.0,1.7,7.3,61.0,2.1,14.0,4.0,,6.8,2.8,2.2,4.4,,6.0,3.6,3.9,11.0,4.3,4.5,13.5,4.8,9.1,,6.0
2024-03-07,1.93,2.23,2.13,1.53,3.0,11.33,7.7,,6.17,2.77,,14.87,13.0,16.67,58.0,21.0,9.33,4.0,16.17,1.5,7.53,60.67,1.97,14.0,4.27,,6.63,2.8,2.07,4.5,3.4,6.85,2.97,3.83,10.5,4.6,4.13,13.67,4.7,8.87,,4.3
2024-03-08,2.13,2.43,2.13,1.53,3.0,11.33,7.7,,5.83,2.87,,14.87,13.0,16.67,58.0,21.0,9.33,4.13,16.17,1.6,7.53,60.67,1.97,14.0,4.33,,7.03,2.7,2.07,4.5,3.4,6.85,2.97,3.83,10.5,4.53,4.13,13.67,4.7,8.87,,4.3
2024-03-09,2.13,2.43,2.13,1.53,2.93,11.33,7.8,,5.83,2.7,,14.87,13.0,16.67,58.0,21.0,9.33,4.1,16.17,1.6,7.53,60.67,1.97,14.0,4.27,,7.03,2.7,2.13,4.5,3.4,6.0,2.97,3.83,10.5,4.53,4.13,13.67,4.7,8.87,,4.3
2024-03-10,2.2,2.8,2.2,1.6,3.0,12.0,8.6,,6.0,2.5,,14.8,13.0,16.0,58.0,21.0,9.0,5.0,17.0,1.8,7.3,61.0,2.1,14.0,4.2,,7.1,2.7,2.2,4.2,,6.0,2.8,3.8,10.0,4.3,4.5,14.0,4.8,9.1,,3.6
2024-03-11,2.13,2.43,2.07,1.6,2.93,11.33,7.4,,5.9,2.63,,14.53,13.0,16.33,58.0,21.0,9.33,4.13,16.17,1.6,7.53,60.67,1.97,14.0,4.13,,6.83,2.7,2.2,4.4,3.4,6.0,2.8,3.87,10.25,4.47,4.13,13.0,4.7,8.93,,4.3
2024-03-12,2.13,2.43,2.07,1.6,2.93,11.33,7.1,,5.9,3.1,,14.53,13.0,16.33,58.0,21.0,9.33,3.77,16.17,1.6,7.53,60.67,1.97,14.0,4.0,,6.83,2.7,2.2,4.4,3.4,6.0,2.8,3.63,10.0,4.73,4.33,13.0,4.9,8.8,,4.3
2024-03-13,2.1,2.47,2.2,1.6,2.87,11.4,7.1,,5.9,3.1,,14.53,13.0,16.33,58.0,21.0,9.33,3.83,16.17,1.6,7.53,60.67,1.97,14.0,4.0,,6.83,2.7,2.2,4.4,3.4,6.0,2.8,3.63,10.0,4.8,4.53,13.0,4.9,8.8,,4.25
2024-03-14,2.1,2.47,2.2,1.6,2.73,11.73,7.1,,5.9,3.1,,14.53,13.0,16.33,58.0,21.0,9.33,3.77,16.17,1.6,7.53,60.0,1.83,14.0,4.07,,6.83,2.6,2.27,4.1,3.4,5.0,2.67,3.37,10.0,4.8,4.63,13.0,4.9,8.73,,4.15
2024-03-15,2.1,2.47,2.23,1.6,2.67,11.5,7.1,,5.9,3.17,,14.53,13.0,16.33,58.0,21.0,9.33,3.77,16.17,1.67,7.53,60.0,1.83,14.0,4.07,,6.77,2.4,2.27,4.1,3.4,5.0,2.67,3.27,10.0,4.8,4.63,13.0,4.9,8.67,,4.15
2024-03-16,2.2,2.8,2.45,1.6,2.7,12.5,8.0,,6.0,3.3,,14.8,13.0,16.0,58.0,21.0,9.5,4.5,17.0,1.8,7.3,60.0,1.9,14.0,4.0,,7.1,2.6,2.3,4.2,,4.0,2.6,3.4,10.0,4.9,4.7,14.0,5.2,8.7,,3.6
2024-03-17,2.1,2.53,2.2,1.6,2.5,11.33,7.1,,5.9,3.1,,14.53,13.0,16.33,58.0,21.0,9.67,3.73,16.17,1.67,7.53,60.0,1.8,14.0,4.13,,6.83,2.6,2.13,3.8,2.8,5.0,2.63,3.13,10.0,4.6,4.47,13.0,4.9,8.6,,4.2
2024-03-18,2.15,2.3,2.0,1.5,2.35,9.5,6.2,,5.65,2.6,,13.8,12.5,15.5,59.0,21.0,10.0,3.1,14.25,1.5,6.8,60.0,1.7,14.0,4.2,,6.75,2.8,1.9,3.8,2.8,6.0,2.65,2.9,10.0,4.4,3.7,11.5,4.6,8.7,,4.2
2024-03-19,2.1,2.53,2.23,1.6,2.5,11.33,7.1,,5.77,2.8,,14.53,13.0,16.33,58.0,21.0,9.67,3.67,16.17,1.67,7.53,60.0,1.8,14.0,4.0,,6.83,2.6,2.13,3.8,2.8,5.0,2.63,3.13,10.0,4.6,4.47,13.0,4.9,8.6,,4.2
2024-03-20,2.1,2.53,2.17,1.8,2.37,11.4,7.1,,5.57,2.6,,14.53,13.0,16.33,58.0,21.0,9.67,3.33,16.17,1.67,7.53,60.0,1.8,14.0,3.93,,6.83,2.6,2.07,3.8,2.8,5.0,2.57,3.13,10.0,4.6,3.97,13.0,4.9,8.6,,4.2
2024-03-21,2.1,2.53,2.2,1.87,2.27,11.4,7.1,,5.57,2.67,,14.53,13.0,16.33,58.0,21.0,9.67,3.3,16.17,1.67,7.53,59.33,1.83,14.0,4.0,,6.73,2.6,2.07,3.5,2.8,5.0,2.43,2.97,10.75,4.53,3.77,13.0,4.85,8.6,,4.4
2024-03-22,2.03,2.53,2.2,1.87,2.27,11.4,7.0,,5.37,2.77,,14.53,13.0,16.33,58.0,21.0,9.67,3.0,16.17,1.6,7.53,59.33,1.83,14.0,4.0,,6.67,2.2,2.07,3.5,2.8,5.0,2.43,2.6,10.75,4.53,3.67,13.33,4.85,8.6,,4.4
2024-03-23,2.03,2.53,2.2,1.87,2.27,11.4,7.0,,5.37,2.77,,14.53,13.0,16.33,58.0,21.0,9.67,3.0,16.17,1.6,7.53,59.33,1.83,14.0,3.87,,6.67,2.2,2.07,3.35,2.8,5.0,2.4,2.6,10.0,4.53,3.67,13.33,4.85,8.6,,4.15
2024-03-24,2.03,2.53,2.2,1.87,2.2,11.4,7.0,,5.37,2.63,,14.53,13.0,16.33,58.0,21.0,9.67,3.0,16.17,1.6,7.53,59.33,1.83,14.0,3.8,,6.67,2.2,2.07,3.3,2.8,5.0,2.23,2.33,9.6,4.47,3.4,13.33,4.85,8.6,,4.0
2024-03-25,2.03,2.53,2.27,1.9,2.0,11.07,6.8,,5.37,2.63,,14.53,13.0,16.33,57.83,21.0,9.67,3.33,16.17,1.6,7.53,59.5,1.83,14.0,3.8,,6.67,2.3,2.13,3.3,2.8,5.0,2.1,2.2,9.6,4.27,3.47,13.33,4.75,8.6,,4.0
2024-03-26,2.03,2.73,2.27,1.9,2.0,11.0,6.8,,5.3,2.53,,14.53,13.0,16.33,57.83,21.0,9.67,3.33,16.17,1.6,7.53,59.5,1.83,14.0,3.8,,6.67,2.3,2.13,3.4,2.8,5.0,2.1,2.2,9.6,4.47,3.4,13.33,4.75,8.6,,4.0
2024-03-27,2.1,2.67,2.33,1.9,2.07,10.27,6.8,,5.37,2.6,,14.33,13.33,16.33,56.67,19.0,9.73,3.27,16.17,1.67,7.67,58.67,1.9,16.0,4.0,,6.6,2.2,2.07,3.3,2.8,5.0,2.1,2.2,9.6,5.0,2.8,13.0,4.75,8.27,,4.0
2024-03-28,2.1,2.67,2.33,1.9,2.07,10.27,6.8,,5.3,2.6,,14.33,13.33,16.33,56.67,19.0,9.73,3.27,16.17,1.67,7.67,58.67,1.9,16.0,4.0,,6.6,2.2,2.13,3.4,2.5,5.0,2.1,2.2,9.6,5.2,2.8,13.0,4.85,8.27,,4.0
2024-03-29,2.17,2.8,2.27,1.98,2.0,10.2,6.8,,4.57,2.53,,14.33,13.33,16.33,56.67,19.0,9.67,2.53,16.17,1.6,7.67,58.67,1.83,16.0,4.13,,6.33,2.1,2.2,3.4,2.5,5.0,2.3,2.3,9.6,5.07,2.6,12.73,4.85,8.27,,4.1
2024-03-30,2.3,2.9,2.5,2.1,2.2,10.9,7.6,,4.5,2.7,,14.5,13.5,16.0,56.0,19.0,9.5,2.8,17.0,1.7,7.5,59.0,1.9,16.0,4.3,,6.5,2.1,2.2,3.2,,4.0,2.1,2.2,10.0,5.0,2.8,13.6,5.0,8.1,,3.6
2024-03-31,2.3,2.8,2.2,2.0,2.4,10.9,7.6,,5.5,2.9,,14.8,13.0,16.0,57.0,21.0,9.0,3.8,17.0,1.8,7.3,60.0,1.9,14.0,4.1,,7.1,2.5,2.2,4.2,,4.0,2.6,2.9,10.0,5.1,3.2,13.6,5.0,8.6,,3.6
2024-04-01,2.23,2.87,2.33,2.2,2.0,9.9,7.05,,4.73,2.67,,14.33,13.33,16.33,56.67,19.0,9.67,2.73,16.17,1.6,7.67,58.67,1.83,16.0,3.93,,6.2,2.3,2.33,3.4,2.5,5.0,2.37,2.43,9.6,5.2,2.3,12.33,4.5,8.23,,4.0
2024-04-02,2.4,3.0,2.6,2.3,2.2,10.5,7.8,,4.5,2.7,,14.5,13.5,16.0,56.0,19.0,9.5,3.0,17.0,1.7,7.5,59.0,1.9,16.0,4.0,,6.3,2.3,2.3,3.2,,4.0,2.2,2.4,10.0,5.2,2.6,13.0,5.0,8.1,,3.6
2024-04-03,2.3,2.8,2.27,2.1,2.07,9.57,7.05,,4.67,2.53,,14.33,13.33,16.33,56.0,19.0,9.73,2.47,16.17,1.53,7.67,58.33,1.9,16.0,3.8,,6.13,2.2,2.27,3.4,2.5,5.0,2.53,2.3,9.15,5.2,2.4,12.4,4.5,8.17,,3.9
2024-04-04,2.3,2.8,2.27,2.1,2.07,9.57,7.05,,4.67,2.53,,14.33,13.33,16.33,56.0,19.0,9.57,2.47,16.17,1.53,7.67,58.33,1.9,16.0,3.8,,6.13,2.2,2.27,3.4,2.5,5.15,2.53,2.3,9.15,5.2,2.4,12.4,4.5,8.17,,3.9
2024-04-05,2.17,2.8,2.4,2.07,2.0,9.9,7.05,,4.73,2.67,,14.33,13.33,16.33,56.0,19.0,9.5,2.67,16.17,1.57,7.67,58.33,1.83,16.0,3.87,,6.2,2.1,2.33,3.4,2.5,5.15,2.73,2.3,9.3,5.47,2.47,12.67,4.5,8.1,,3.9
2024-04-06,2.17,2.8,2.4,2.13,1.93,9.9,7.05,,4.73,2.67,,14.33,13.33,16.33,56.0,19.0,9.5,2.67,16.17,1.57,7.67,58.33,1.83,16.0,3.87,,6.2,2.1,2.33,3.1,2.5,5.15,2.87,2.37,9.3,5.53,2.4,12.67,4.5,8.1,,3.8
2024-04-07,2.3,2.87,2.47,2.2,1.87,9.83,7.05,,4.8,2.6,,14.67,14.0,16.33,56.0,19.0,9.57,2.63,16.17,1.57,7.67,58.0,1.83,16.0,4.0,,6.33,2.3,2.67,2.65,2.5,5.15,3.13,2.37,9.3,5.47,2.37,12.33,4.5,8.13,,3.9
2024-04-08,2.3,2.87,2.47,2.2,1.87,9.6,7.05,,4.73,2.6,,14.67,14.0,16.33,56.0,19.0,9.57,2.63,16.17,1.57,7.67,58.0,1.83,16.0,4.0,,6.33,2.3,3.07,2.65,2.5,5.95,3.27,2.37,9.25,5.47,2.2,12.33,4.6,8.13,,3.75
2024-04-09,2.3,2.8,2.4,2.13,1.93,9.67,6.65,,4.67,2.6,,14.67,14.0,16.33,56.0,19.0,9.83,2.7,16.17,1.57,7.67,58.0,1.83,16.0,4.0,,6.2,2.2,3.53,2.75,2.5,5.95,3.13,2.3,9.1,5.4,2.23,12.27,4.6,8.13,,3.7
2024-04-10,2.3,2.8,2.4,2.13,1.93,9.8,6.8,,4.67,2.53,,14.67,14.0,16.33,56.0,19.0,9.97,2.7,16.17,1.57,7.67,58.0,1.83,16.0,4.0,,6.2,2.2,3.6,2.7,2.4,6.1,3.17,2.3,9.1,5.07,2.1,12.27,4.5,8.13,,3.6
2024-04-11,2.23,2.87,2.33,2.07,1.87,9.73,6.8,,4.67,2.7,,14.67,14.0,16.33,56.0,19.0,10.3,2.6,16.17,1.57,7.67,58.0,1.83,16.0,3.87,,6.13,2.1,3.53,2.65,2.4,6.1,3.4,2.43,7.5,4.87,1.9,12.33,4.5,8.13,,3.5
2024-04-12,2.23,2.93,2.33,1.97,1.87,9.6,6.8,,4.67,2.7,,14.67,14.0,16.33,56.0,19.0,10.5,2.53,16.17,1.57,7.67,58.0,1.83,16.0,3.6,,6.13,2.1,3.53,2.6,2.4,6.1,3.33,2.33,6.95,4.87,1.67,12.33,4.5,8.13,,3.3
2024-04-13,2.5,2.9,2.5,2.2,2.1,10.5,7.0,,4.5,2.7,,14.5,13.5,16.0,56.0,19.0,10.6,2.7,17.0,1.7,7.5,59.0,1.9,16.0,3.6,,6.3,2.2,3.1,2.4,,5.6,3.3,2.2,6.4,4.8,1.6,13.1,5.2,7.9,,3.0
2024-04-14,2.3,2.87,2.43,2.0,1.93,9.67,6.8,,4.6,2.53,,14.67,14.0,16.33,56.0,19.0,10.23,2.53,16.17,1.57,7.67,58.0,1.73,16.0,3.33,,6.2,2.2,3.47,2.4,2.4,6.1,3.2,2.13,6.65,4.4,1.57,12.4,4.5,7.93,,3.0
2024-04-15,2.23,2.93,2.37,1.87,1.83,9.73,6.7,,4.53,2.4,,15.0,14.33,17.0,56.0,19.0,10.8,2.47,16.17,1.57,8.0,58.0,1.87,16.0,3.4,,6.13,2.2,3.47,2.4,2.4,6.0,3.2,2.2,6.75,4.27,1.53,12.33,4.5,7.93,,3.0
2024-04-16,2.2,2.93,2.37,1.83,1.83,9.73,6.65,,4.43,2.4,,15.0,14.33,17.0,56.0,19.0,10.8,2.47,16.17,1.57,8.0,58.0,1.9,16.0,3.47,,6.13,2.2,3.4,2.2,2.6,5.9,3.27,2.2,6.65,4.27,1.53,12.2,4.5,7.93,,2.9
2024-04-17,2.2,2.93,2.5,1.7,1.9,9.33,6.65,,4.83,2.47,,15.0,14.33,17.33,56.0,19.0,10.87,2.4,16.17,1.57,8.33,58.0,1.93,16.0,3.47,,6.2,2.3,3.27,2.2,2.6,5.9,3.2,2.0,6.65,4.2,1.6,12.13,4.5,7.93,,2.6
2024-04-18,2.2,2.87,2.5,1.7,1.9,9.33,6.65,,5.27,2.47,,15.0,14.33,17.67,56.0,19.0,10.87,2.4,16.17,1.57,8.33,58.0,1.93,16.0,3.4,,6.2,2.3,3.13,2.2,2.6,5.9,3.07,2.0,6.65,4.07,1.57,11.93,4.5,7.93,,2.55
2024-04-19,2.4,3.1,2.65,1.9,2.1,10.0,7.0,,5.5,2.3,,15.0,14.0,17.5,55.0,19.0,10.8,2.6,17.0,1.6,8.5,56.0,2.1,16.0,3.6,,6.8,2.8,3.4,2.0,,5.6,2.9,2.0,6.0,4.3,2.0,12.9,5.2,7.9,,2.2
